Date,ES=F,NQ=F,Spread,Spread_Mean,Spread_Std,Z_Score,Signal
2023-04-25,4093.25,12809.5,113.47018067677254,126.45148066197657,71.31997399511921,-0.18201492875042843,0
2023-04-26,4076.0,12887.75,78.68414807257113,123.74117374233568,69.9583391552279,-0.6440551078519634,0
2023-04-27,4153.75,13231.25,79.45488673655746,120.77262726990031,67.93304162117286,-0.6082127275229386,0
2023-04-28,4188.5,13320.25,94.25975061165173,118.32617720825895,66.14787624984136,-0.3638276534488883,0
2023-05-01,4185.75,13306.75,94.5351364283506,116.51222353457791,65.26253184203813,-0.3367489198767343,0
2023-05-02,4136.75,13184.5,72.93168576846028,114.23539791697308,64.33842173280438,-0.6419758370829477,0
2023-05-03,4107.5,13100.75,62.45028296465034,111.78279662163577,63.43977266047283,-0.7776275290425629,0
2023-05-04,4075.75,13043.75,43.47413419071336,109.11887314872381,62.88472361735086,-1.043890076665584,0
2023-05-05,4150.25,13317.75,56.570007244373755,106.56271815687177,61.82526048058503,-0.8086130252244907,0
2023-05-08,4152.75,13352.25,51.33846571280901,104.11793259437052,61.04250366814442,-0.8646347005767547,0
2023-05-09,4134.0,13264.75,52.19744785808189,101.25812781333566,59.33668554791877,-0.8268186789036883,0
2023-05-10,4152.0,13409.5,37.758588823473474,98.09154105443241,57.513313764797275,-1.049025839089931,0
2023-05-11,4143.75,13446.5,21.2167906591867,95.0164458278667,56.586071341548525,-1.3042017835666981,0
2023-05-12,4138.0,13396.25,26.727948976900738,92.19047261752615,55.669360507610214,-1.1759165732050478,0
2023-05-15,4150.0,13468.0,22.64858361777624,89.34708654054208,54.76965423761055,-1.2178003285067973,0
2023-05-16,4123.0,13483.25,-7.768981841828463,85.85541611571931,54.15811952541228,-1.7287232049040582,0
2023-05-17,4171.5,13643.5,4.818568000686355,82.84073647130013,53.53691509641675,-1.4573527131718473,0
2023-05-18,4212.0,13894.0,-10.819146598065345,79.6807295333987,53.37337693456039,-1.695599591579589,0
2023-05-19,4204.75,13858.0,-10.001451086867746,76.61603905134675,53.15155498362449,-1.6296322876141733,0
2023-05-22,4205.0,13902.5,-19.724019149321062,73.3197456270006,52.886203037718055,-1.7593201899929085,0
2023-05-23,4158.75,13728.75,-27.036183175136102,70.01956369937271,52.867185967580795,-1.8358409871489154,0
2023-05-24,4126.0,13650.25,-42.194124907662626,66.63399725646977,53.447124115322055,-2.0361829371645066,1
2023-05-25,4159.75,13976.5,-81.55761547789461,62.49631691795771,55.151377713871355,-2.6119734151196137,1
2023-05-26,4213.25,14332.5,-107.83815997751844,57.824232353987824,57.49944635158884,-2.8811128253051197,1
2023-05-30,4215.0,14396.75,-120.48675543847548,52.788964303708525,59.661597224219186,-2.9043091000561416,1
2023-05-31,4190.5,14300.5,-123.41687507867572,47.70478188443152,61.46617737649965,-2.783997057681549,1
2023-06-01,4228.0,14472.25,-124.40650574668234,43.07287462231732,63.78566891876732,-2.6256584466063835,1
2023-06-02,4288.0,14575.25,-87.48907901483199,39.190059175659194,64.53257517222457,-1.9630262367867677,0
2023-06-05,4281.0,14588.75,-97.51446483153175,35.56470919317888,66.00859943405466,-2.0160884364417133,1
2023-06-06,4289.75,14586.5,-88.2602338620818,32.42401067575881,67.35139341420538,-1.791859654567838,0
2023-06-07,4274.25,14331.5,-46.61405732442927,30.41917164659341,67.890802755324,-1.1346636929400828,0
2023-06-08,4298.25,14503.0,-61.04766232916427,28.13934345506078,68.63569612066362,-1.2994259667364865,0
2023-06-09,4304.75,14556.25,-66.48112860614492,26.383660544134635,69.69592884352049,-1.3324277427850513,0
2023-06-12,4342.75,14800.5,-83.21820162309177,24.472033323726563,71.11236865102177,-1.514367148636259,0
2023-06-13,4371.75,14914.25,-79.70987841194619,22.719892067178556,72.3726168303561,-1.415311135138635,0
2023-06-14,4374.25,15012.75,-99.28398974119592,20.559548876483277,74.05642057724535,-1.6182734418371612,0
